desenvolvi|verbo|passado|tecnologia|substantivo|singular_feminino|livre|adjetivo|singular_feminino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
promovi|verbo|passado|campanha|substantivo|singular_feminino|educativa|adjetivo|singular_feminino|em coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|horizontal|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|local|adjetivo|singular_masculino|em associação|locucao_substantiva|locucao_substantiva_singular_feminina|comunitária|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|local|adjetivo|singular_masculino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
diagnostiquei|verbo|passado|rede|substantivo|singular_feminino|urbana|adjetivo|singular_feminino|em grupo|locucao_substantiva|locucao_substantiva_singular_masculina|produtivo|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|local|adjetivo|singular_masculino|em cooperativa|locucao_substantiva|locucao_substantiva_singular_feminina|agroecológica|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
articulei|verbo|passado|movimento|substantivo|singular_masculino|regional|adjetivo|singular_masculino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
promovi|verbo|passado|campanha|substantivo|singular_feminino|educativa|adjetivo|singular_feminino|em associação|locucao_substantiva|locucao_substantiva_singular_feminina|comunitária|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
promovi|verbo|passado|campanha|substantivo|singular_feminino|educativa|adjetivo|singular_feminino|em grupo|locucao_substantiva|locucao_substantiva_singular_masculina|produtivo|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
promovi|verbo|passado|campanha|substantivo|singular_feminino|educativa|adjetivo|singular_feminino|em associação|locucao_substantiva|locucao_substantiva_singular_feminina|comunitária|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
coordenei|verbo|passado|formação|substantivo|singular_feminino|popular|adjetivo|singular_feminino|em grupo|locucao_substantiva|locucao_substantiva_singular_masculina|produtivo|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
ministrei|verbo|passado|oficina|substantivo|singular_feminino|formativa|adjetivo|singular_feminino|em associação|locucao_substantiva|locucao_substantiva_singular_feminina|comunitária|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
diagnostiquei|verbo|passado|rede|substantivo|singular_feminino|urbana|adjetivo|singular_feminino|em grupo|locucao_substantiva|locucao_substantiva_singular_masculina|produtivo|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
coordenei|verbo|passado|formação|substantivo|singular_feminino|popular|adjetivo|singular_feminino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
diagnostiquei|verbo|passado|rede|substantivo|singular_feminino|urbana|adjetivo|singular_feminino|em coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|horizontal|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
diagnostiquei|verbo|passado|rede|substantivo|singular_feminino|urbana|adjetivo|singular_feminino|em grupo|locucao_substantiva|locucao_substantiva_singular_masculina|produtivo|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
desenvolvi|verbo|passado|tecnologia|substantivo|singular_feminino|livre|adjetivo|singular_feminino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|local|adjetivo|singular_masculino|em coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|horizontal|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
ministrei|verbo|passado|oficina|substantivo|singular_feminino|formativa|adjetivo|singular_feminino|em coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|horizontal|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
desenvolvi|verbo|passado|tecnologia|substantivo|singular_feminino|livre|adjetivo|singular_feminino|em grupo|locucao_substantiva|locucao_substantiva_singular_masculina|produtivo|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
diagnostiquei|verbo|passado|rede|substantivo|singular_feminino|urbana|adjetivo|singular_feminino|em associação|locucao_substantiva|locucao_substantiva_singular_feminina|comunitária|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
diagnostiquei|verbo|passado|rede|substantivo|singular_feminino|urbana|adjetivo|singular_feminino|em coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|horizontal|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
desenvolvi|verbo|passado|tecnologia|substantivo|singular_feminino|livre|adjetivo|singular_feminino|em cooperativa|locucao_substantiva|locucao_substantiva_singular_feminina|agroecológica|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
desenvolvi|verbo|passado|tecnologia|substantivo|singular_feminino|livre|adjetivo|singular_feminino|em grupo|locucao_substantiva|locucao_substantiva_singular_masculina|produtivo|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
analisei|verbo|passado|produção|substantivo|singular_feminino|coletiva|adjetivo|singular_feminino|em associação|locucao_substantiva|locucao_substantiva_singular_feminina|comunitária|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
desenvolvi|verbo|passado|tecnologia|substantivo|singular_feminino|livre|adjetivo|singular_feminino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
coordenei|verbo|passado|formação|substantivo|singular_feminino|popular|adjetivo|singular_feminino|em coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|horizontal|adjetivo|singular_masculino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
ministrei|verbo|passado|oficina|substantivo|singular_feminino|formativa|adjetivo|singular_feminino|em cooperativa|locucao_substantiva|locucao_substantiva_singular_feminina|agroecológica|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|local|adjetivo|singular_masculino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
promovi|verbo|passado|campanha|substantivo|singular_feminino|educativa|adjetivo|singular_feminino|em rede|locucao_substantiva|locucao_substantiva_singular_feminina|colaborativa|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
articulei|verbo|passado|movimento|substantivo|singular_masculino|regional|adjetivo|singular_masculino|em cooperativa|locucao_substantiva|locucao_substantiva_singular_feminina|agroecológica|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
analisei|verbo|passado|produção|substantivo|singular_feminino|coletiva|adjetivo|singular_feminino|em associação|locucao_substantiva|locucao_substantiva_singular_feminina|comunitária|adjetivo|singular_feminino|Articular e atuar na implementação e monitoramento de políticas públicas municipais de Economia Popular e Solidária
