convoquei|verbo|passado|coletivo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
realizei|verbo|passado|reunião|substantivo|singular_feminino|setorial|adjetivo|singular_feminino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
articulei|verbo|passado|reunião|substantivo|singular_feminino|multissetorial|adjetivo|singular_feminino|sobre normativa|locucao_substantiva|locucao_substantiva_singular_feminina|institucional|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
coordenei|verbo|passado|encontro|substantivo|singular_masculino|colaborativo|adjetivo|singular_masculino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
acompanhei|verbo|passado|discussão|substantivo|singular_feminino|municipal|adjetivo|singular_feminino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
documentei|verbo|passado|reunião|substantivo|singular_feminino|temática|adjetivo|singular_feminino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
participei|verbo|passado|atividade|substantivo|singular_feminino|estratégica|adjetivo|singular_feminino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
acompanhei|verbo|passado|discussão|substantivo|singular_feminino|municipal|adjetivo|singular_feminino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
documentei|verbo|passado|reunião|substantivo|singular_feminino|temática|adjetivo|singular_feminino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre normativa|locucao_substantiva|locucao_substantiva_singular_feminina|institucional|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
facilitei|verbo|passado|conversa|substantivo|singular_feminino|coletiva|adjetivo|singular_feminino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
articulei|verbo|passado|reunião|substantivo|singular_feminino|multissetorial|adjetivo|singular_feminino|sobre normativa|locucao_substantiva|locucao_substantiva_singular_feminina|institucional|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
realizei|verbo|passado|reunião|substantivo|singular_feminino|setorial|adjetivo|singular_feminino|sobre programa|locucao_substantiva|locucao_substantiva_singular_masculina|governamental|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
articulei|verbo|passado|reunião|substantivo|singular_feminino|multissetorial|adjetivo|singular_feminino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
participei|verbo|passado|atividade|substantivo|singular_feminino|estratégica|adjetivo|singular_feminino|sobre normativa|locucao_substantiva|locucao_substantiva_singular_feminina|institucional|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
articulei|verbo|passado|reunião|substantivo|singular_feminino|multissetorial|adjetivo|singular_feminino|sobre programa|locucao_substantiva|locucao_substantiva_singular_masculina|governamental|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre programa|locucao_substantiva|locucao_substantiva_singular_masculina|governamental|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre programa|locucao_substantiva|locucao_substantiva_singular_masculina|governamental|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
realizei|verbo|passado|reunião|substantivo|singular_feminino|setorial|adjetivo|singular_feminino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
organizei|verbo|passado|diálogo|substantivo|singular_masculino|participativo|adjetivo|singular_masculino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
convoquei|verbo|passado|coletivo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
convoquei|verbo|passado|coletivo|substantivo|singular_masculino|produtivo|adjetivo|singular_masculino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
documentei|verbo|passado|reunião|substantivo|singular_feminino|temática|adjetivo|singular_feminino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
documentei|verbo|passado|reunião|substantivo|singular_feminino|temática|adjetivo|singular_feminino|sobre política|locucao_substantiva|locucao_substantiva_singular_feminina|municipal|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
realizei|verbo|passado|reunião|substantivo|singular_feminino|setorial|adjetivo|singular_feminino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
participei|verbo|passado|atividade|substantivo|singular_feminino|estratégica|adjetivo|singular_feminino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
organizei|verbo|passado|diálogo|substantivo|singular_masculino|participativo|adjetivo|singular_masculino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
articulei|verbo|passado|reunião|substantivo|singular_feminino|multissetorial|adjetivo|singular_feminino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
organizei|verbo|passado|diálogo|substantivo|singular_masculino|participativo|adjetivo|singular_masculino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
organizei|verbo|passado|diálogo|substantivo|singular_masculino|participativo|adjetivo|singular_masculino|sobre gestão|locucao_substantiva|locucao_substantiva_singular_feminina|pública|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
articulei|verbo|passado|reunião|substantivo|singular_feminino|multissetorial|adjetivo|singular_feminino|sobre normativa|locucao_substantiva|locucao_substantiva_singular_feminina|institucional|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
acompanhei|verbo|passado|discussão|substantivo|singular_feminino|municipal|adjetivo|singular_feminino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
mobilizei|verbo|passado|grupo|substantivo|singular_masculino|organizado|adjetivo|singular_masculino|sobre projeto|locucao_substantiva|locucao_substantiva_singular_masculina|estratégico|adjetivo|singular_masculino|Reunir com empreendimentos para discutir papel das políticas municipais
documentei|verbo|passado|reunião|substantivo|singular_feminino|temática|adjetivo|singular_feminino|sobre normativa|locucao_substantiva|locucao_substantiva_singular_feminina|institucional|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
participei|verbo|passado|atividade|substantivo|singular_feminino|estratégica|adjetivo|singular_feminino|sobre normativa|locucao_substantiva|locucao_substantiva_singular_feminina|institucional|adjetivo|singular_feminino|Reunir com empreendimentos para discutir papel das políticas municipais
