organizei|verbo|passado|reivindicação|substantivo|singular_feminino|institucional|adjetivo|singular_comum|por origem|locucao_substantiva|singular_feminino|comunitária|adjetivo|singular_feminino|Sistematizar dados classificando demandas
agrupei|verbo|passado|necessidade|substantivo|singular_feminino|comum|adjetivo|singular_feminino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
estruturei|verbo|passado|solicitação|substantivo|singular_feminino|prioritária|adjetivo|singular_feminino|por natureza|locucao_substantiva|singular_feminino|estrutural|adjetivo|singular_feminino|Sistematizar dados classificando demandas
sistematizei|verbo|passado|dado|substantivo|singular_masculino|levantado|adjetivo|singular_masculino|por origem|locucao_substantiva|singular_feminino|comunitária|adjetivo|singular_feminino|Sistematizar dados classificando demandas
categorizei|verbo|passado|exigência|substantivo|singular_feminino|operacional|adjetivo|singular_comum|por tipo|locucao_substantiva|singular_masculino|funcional|adjetivo|singular_comum|Sistematizar dados classificando demandas
estruturei|verbo|passado|solicitação|substantivo|singular_feminino|prioritária|adjetivo|singular_feminino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
sistematizei|verbo|passado|dado|substantivo|singular_masculino|levantado|adjetivo|singular_masculino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
organizei|verbo|passado|reivindicação|substantivo|singular_feminino|institucional|adjetivo|singular_comum|por eixo|locucao_substantiva|singular_masculino|temático|adjetivo|singular_masculino|Sistematizar dados classificando demandas
estruturei|verbo|passado|solicitação|substantivo|singular_feminino|prioritária|adjetivo|singular_feminino|por origem|locucao_substantiva|singular_feminino|comunitária|adjetivo|singular_feminino|Sistematizar dados classificando demandas
categorizei|verbo|passado|exigência|substantivo|singular_feminino|operacional|adjetivo|singular_comum|por natureza|locucao_substantiva|singular_feminino|estrutural|adjetivo|singular_feminino|Sistematizar dados classificando demandas
organizei|verbo|passado|reivindicação|substantivo|singular_feminino|institucional|adjetivo|singular_comum|por natureza|locucao_substantiva|singular_feminino|estrutural|adjetivo|singular_feminino|Sistematizar dados classificando demandas
documentei|verbo|passado|reivindicação|substantivo|singular_feminino|emergente|adjetivo|singular_feminino|por origem|locucao_substantiva|singular_feminino|comunitária|adjetivo|singular_feminino|Sistematizar dados classificando demandas
mapeei|verbo|passado|demanda|substantivo|singular_feminino|latente|adjetivo|singular_feminino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
categorizei|verbo|passado|exigência|substantivo|singular_feminino|operacional|adjetivo|singular_comum|por tipo|locucao_substantiva|singular_masculino|funcional|adjetivo|singular_comum|Sistematizar dados classificando demandas
agrupei|verbo|passado|necessidade|substantivo|singular_feminino|comum|adjetivo|singular_feminino|por eixo|locucao_substantiva|singular_masculino|temático|adjetivo|singular_masculino|Sistematizar dados classificando demandas
tabulei|verbo|passado|demanda|substantivo|singular_feminino|registrada|adjetivo|singular_feminino|por eixo|locucao_substantiva|singular_masculino|temático|adjetivo|singular_masculino|Sistematizar dados classificando demandas
estruturei|verbo|passado|solicitação|substantivo|singular_feminino|prioritária|adjetivo|singular_feminino|por tipo|locucao_substantiva|singular_masculino|funcional|adjetivo|singular_comum|Sistematizar dados classificando demandas
sistematizei|verbo|passado|dado|substantivo|singular_masculino|levantado|adjetivo|singular_masculino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
documentei|verbo|passado|reivindicação|substantivo|singular_feminino|emergente|adjetivo|singular_feminino|por natureza|locucao_substantiva|singular_feminino|estrutural|adjetivo|singular_feminino|Sistematizar dados classificando demandas
estruturei|verbo|passado|solicitação|substantivo|singular_feminino|prioritária|adjetivo|singular_feminino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
estruturei|verbo|passado|solicitação|substantivo|singular_feminino|prioritária|adjetivo|singular_feminino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
classifiquei|verbo|passado|demanda|substantivo|singular_feminino|territorial|adjetivo|singular_comum|por natureza|locucao_substantiva|singular_feminino|estrutural|adjetivo|singular_feminino|Sistematizar dados classificando demandas
agrupei|verbo|passado|necessidade|substantivo|singular_feminino|comum|adjetivo|singular_feminino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
mapeei|verbo|passado|demanda|substantivo|singular_feminino|latente|adjetivo|singular_feminino|por natureza|locucao_substantiva|singular_feminino|estrutural|adjetivo|singular_feminino|Sistematizar dados classificando demandas
tabulei|verbo|passado|demanda|substantivo|singular_feminino|registrada|adjetivo|singular_feminino|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
organizei|verbo|passado|reivindicação|substantivo|singular_feminino|institucional|adjetivo|singular_comum|por perfil|locucao_substantiva|singular_masculino|coletivo|adjetivo|singular_masculino|Sistematizar dados classificando demandas
